body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
"In his own book last year, Mr.",127,"{""themes"": null}",1.2323589324951172,"{""themes"": null}",1.2288968563079834,"{""themes"": null}",1.228550910949707,"{""themes"": null}",1.227701187133789,"{""themes"": null}",1.2317180633544922,"{""themes"": null}",1.2285079956054688,"{""themes"": null}",1.2276239395141602,"{""themes"": null}",1.2247178554534912,"{""themes"": null}",1.2384121417999268,"{""themes"": null}",1.2245090007781982,"{""themes"": null}",1.2273797988891602,"{""themes"": null}",1.2301251888275146
"After the Soviets invaded Afghanistan in December 1979, Carter decided to boycott the Summer Olympics in Moscow and asked the Senate to delay ratification of SALT II.",128,"{""themes"": null}",1.5178890228271484,"{""themes"": null}",1.5159218311309814,"{""themes"": ""law_and_crime""}",1.8559420108795166,"{""themes"": null}",1.5145390033721924,"{""themes"": [""governments_and_governance""]}",2.1213979721069336,"{""themes"": null}",1.516657829284668,"{""themes"": null}",1.5163521766662598,"{""themes"": null}",1.5146522521972656,"{""themes"": null}",1.5135118961334229,"{""themes"": null}",1.5125319957733154,"{""themes"": ""international_affairs_and_defense""}",2.0280582904815674,"{""themes"": null}",1.513206958770752
"He was not surprised by the ultimate decision of the body that grants these increasingly important documents:  “Since you are no longer of school age for the purposes of the application of Division I of Chapter VIII of the Charter of the French Language, no positive decision can be rendered with regard to any request you make at this time concerning your eligibility for instruction in English.”",129,"{""themes"": null}",1.8249268531799316,"{""themes"": [""culture_and_nationalism""]}",2.248137950897217,"{""themes"": ""law_and_crime""}",2.1610419750213623,"{""themes"": null}",1.8172590732574463,"{""themes"": [""governments_and_governance""]}",2.430366039276123,"{""themes"": null}",1.8201980590820312,"{""themes"": null}",1.8184330463409424,"{""themes"": ""education""}",1.89860200881958,"{""themes"": null}",1.820807933807373,"{""themes"": null}",1.8164379596710205,"{""themes"": null}",1.8184411525726318,"{""themes"": null}",1.8166353702545166
Mendes says the Sahm Rule also tells us where the unemployment rate is headed.,130,"{""themes"": null}",1.2402241230010986,"{""themes"": null}",1.2375330924987793,"{""themes"": null}",1.2352850437164307,"{""themes"": null}",1.2363247871398926,"{""themes"": null}",1.2387330532073975,"{""themes"": null}",1.2368180751800537,"{""themes"": null}",1.2367231845855713,"{""themes"": null}",1.233957052230835,"{""themes"": ""economy_and_labour""}",1.6667110919952393,"{""themes"": null}",1.2365729808807373,"{""themes"": null}",1.2364728450775146,"{""themes"": null}",1.235576868057251
"Senators made it clear they thought the policy was ill-conceived, and at least one poll found Canadians weren’t rewarding the Liberals with more support because of it.",131,"{""themes"": null}",1.516418218612671,"{""themes"": null}",1.5144541263580322,"{""themes"": null}",1.5195012092590332,"{""themes"": null}",1.5172898769378662,"{""themes"": [""governments_and_governance""]}",2.119694948196411,"{""themes"": null}",1.517244815826416,"{""themes"": null}",1.5152919292449951,"{""themes"": null}",1.5120792388916016,"{""themes"": null}",1.517259120941162,"{""themes"": null}",1.5170600414276123,"{""themes"": null}",1.5152509212493896,"{""themes"": null}",1.5148029327392578
"He also announced the Working Canadians Rebate — a plan to send $250 cheques this spring to every individual who worked in 2023 and made up to $150,000.",132,"{""themes"": null}",1.5160329341888428,"{""themes"": null}",1.5134871006011963,"{""themes"": null}",1.514496088027954,"{""themes"": null}",1.513930082321167,"{""themes"": [""governments_and_governance""]}",2.123917818069458,"{""themes"": null}",1.5147149562835693,"{""themes"": null}",1.515946865081787,"{""themes"": null}",1.5120019912719727,"{""themes"": ""economy_and_labour""}",1.9450128078460693,"{""themes"": null}",1.5151071548461914,"{""themes"": null}",1.5142767429351807,"{""themes"": null}",1.5138790607452393
"Dean Crawford, a lawyer for Ms.",133,"{""themes"": null}",1.2311229705810547,"{""themes"": null}",1.2272059917449951,"{""themes"": ""law_and_crime""}",1.5699150562286377,"{""themes"": null}",1.232084035873413,"{""themes"": null}",1.2313499450683594,"{""themes"": null}",1.2301061153411865,"{""themes"": null}",1.2318370342254639,"{""themes"": null}",1.2232203483581543,"{""themes"": null}",1.229518175125122,"{""themes"": null}",1.2254478931427002,"{""themes"": null}",1.226773977279663,"{""themes"": null}",1.229175090789795
"“If John Rustad doesn’t act, he is once again confirming that there is no consequence in his party for spreading hate.”",134,"{""themes"": null}",1.246600866317749,"{""themes"": [""culture_and_nationalism""]}",1.6734631061553955,"{""themes"": ""law_and_crime""}",1.5893900394439697,"{""themes"": null}",1.243938684463501,"{""themes"": [""governments_and_governance""]}",1.849722146987915,"{""themes"": ""rights_liberties_minorities_discrimination""}",1.9360949993133545,"{""themes"": null}",1.2421202659606934,"{""themes"": null}",1.2409226894378662,"{""themes"": null}",1.2433619499206543,"{""themes"": null}",1.2441699504852295,"{""themes"": null}",1.2405610084533691,"{""themes"": null}",1.2429571151733398
But it’s certainly a lot friendlier for buyers than it has been.”,135,"{""themes"": null}",1.2382259368896484,"{""themes"": null}",1.2346770763397217,"{""themes"": null}",1.2335691452026367,"{""themes"": null}",1.2337310314178467,"{""themes"": null}",1.2364580631256104,"{""themes"": null}",1.2342498302459717,"{""themes"": null}",1.2330107688903809,"{""themes"": null}",1.2289409637451172,"{""themes"": ""economy_and_labour""}",1.6634089946746826,"{""themes"": null}",1.2312288284301758,"{""themes"": null}",1.2326579093933105,"{""themes"": null}",1.2302589416503906
"A woman holds her smartphone near an illuminated decoration on New Year's Eve in Seoul, South Korea, Tuesday, Dec.",136,"{""themes"": null}",1.2455699443817139,"{""themes"": ""culture_and_nationalism""}",1.670375108718872,"{""themes"": null}",1.2414560317993164,"{""themes"": null}",1.2426939010620117,"{""themes"": null}",1.2530028820037842,"{""themes"": null}",1.2447969913482666,"{""themes"": null}",1.241969108581543,"{""themes"": null}",1.23785400390625,"{""themes"": null}",1.2415099143981934,"{""themes"": ""technology""}",1.3265259265899658,"{""themes"": null}",1.2407140731811523,"{""themes"": null}",1.2410931587219238
“We need to protect our volunteers.”,137,"{""themes"": null}",1.228672981262207,"{""themes"": null}",1.2290046215057373,"{""themes"": null}",1.231698989868164,"{""themes"": null}",1.2259230613708496,"{""themes"": null}",1.232325792312622,"{""themes"": null}",1.22965407371521,"{""themes"": null}",1.2308850288391113,"{""themes"": null}",1.2305798530578613,"{""themes"": null}",1.2313852310180664,"{""themes"": null}",1.2284390926361084,"{""themes"": null}",1.2264420986175537,"{""themes"": null}",1.2308290004730225
"Elections Nova Scotia said the polling station didn’t open at 8 a.m., so it stayed open until 9 p.m.",138,"{""themes"": null}",1.246206283569336,"{""themes"": null}",1.2440969944000244,"{""themes"": null}",1.2488760948181152,"{""themes"": null}",1.2422897815704346,"{""themes"": [""governments_and_governance""]}",1.8479969501495361,"{""themes"": null}",1.245609998703003,"{""themes"": null}",1.2439541816711426,"{""themes"": null}",1.2393641471862793,"{""themes"": null}",1.2425367832183838,"{""themes"": null}",1.2408640384674072,"{""themes"": null}",1.2401390075683594,"{""themes"": null}",1.2402119636535645
"It’s more serious, and I think that the people participating understand that ‘sacrifices’ have been made to ensure the ability to vote on this issue,” Waters said in an interview.",139,"{""themes"": null}",1.5186848640441895,"{""themes"": null}",1.5143382549285889,"{""themes"": null}",1.5199217796325684,"{""themes"": null}",1.515213966369629,"{""themes"": [""governments_and_governance""]}",2.1238391399383545,"{""themes"": null}",1.5148110389709473,"{""themes"": null}",1.5162110328674316,"{""themes"": null}",1.5109498500823975,"{""themes"": null}",1.5154330730438232,"{""themes"": null}",1.5155999660491943,"{""themes"": null}",1.5144319534301758,"{""themes"": null}",1.515193223953247
"We areworking closely with authorities and the implicated ranch to determine the possible cause,” saidCraig Slate, SunFed president, in the news release.",140,"{""themes"": ""public_lands_and_agriculture""}",2.1200201511383057,"{""themes"": null}",1.510753870010376,"{""themes"": ""law_and_crime""}",1.8570170402526855,"{""themes"": null}",1.5144309997558594,"{""themes"": null}",1.5163578987121582,"{""themes"": null}",1.5148751735687256,"{""themes"": null}",1.5145490169525146,"{""themes"": null}",1.510948657989502,"{""themes"": null}",1.5155878067016602,"{""themes"": null}",1.5137619972229004,"{""themes"": null}",1.5123331546783447,"{""themes"": null}",1.5130558013916016
It was previously held by former Trudeau cabinet minister David Lametti.,141,"{""themes"": null}",1.2334792613983154,"{""themes"": null}",1.2308859825134277,"{""themes"": null}",1.23272705078125,"{""themes"": null}",1.2300689220428467,"{""themes"": ""governments_and_governance""}",1.8354549407958984,"{""themes"": null}",1.2311358451843262,"{""themes"": null}",1.2313838005065918,"{""themes"": null}",1.2301249504089355,"{""themes"": null}",1.2326200008392334,"{""themes"": null}",1.230656623840332,"{""themes"": null}",1.2304136753082275,"{""themes"": null}",1.2309839725494385
"Canada’s deadliest listeria outbreak, at Maple Leaf Foods in Toronto, killed 24 people in 2008.",142,"{""themes"": null}",1.2407150268554688,"{""themes"": null}",1.2395989894866943,"{""themes"": ""law_and_crime""}",1.5815880298614502,"{""themes"": null}",1.2393827438354492,"{""themes"": null}",1.243250846862793,"{""themes"": null}",1.2405760288238525,"{""themes"": ""health_and_social_services""}",1.582829236984253,"{""themes"": null}",1.23919677734375,"{""themes"": null}",1.2421319484710693,"{""themes"": null}",1.2385368347167969,"{""themes"": null}",1.2378289699554443,"{""themes"": null}",1.2394800186157227
“It appears the Canada Industrial Relations Board (CIRB) will have 72 hours to do its work before issuing a back to work order on Monday.,143,"{""themes"": null}",1.5166518688201904,"{""themes"": null}",1.5135550498962402,"{""themes"": ""law_and_crime""}",1.8563899993896484,"{""themes"": null}",1.5152580738067627,"{""themes"": [""governments_and_governance""]}",2.1209328174591064,"{""themes"": null}",1.5183868408203125,"{""themes"": null}",1.5152027606964111,"{""themes"": null}",1.5101878643035889,"{""themes"": ""economy_and_labour""}",1.9449028968811035,"{""themes"": null}",1.5141527652740479,"{""themes"": null}",1.5140049457550049,"{""themes"": null}",1.5126888751983643
An eighth system has been funded and ordered and is expected to be in the field some time next year.,144,"{""themes"": null}",1.23893404006958,"{""themes"": null}",1.2383511066436768,"{""themes"": null}",1.2380406856536865,"{""themes"": null}",1.236556053161621,"{""themes"": null}",1.2410039901733398,"{""themes"": null}",1.240189790725708,"{""themes"": null}",1.235651969909668,"{""themes"": null}",1.238603115081787,"{""themes"": null}",1.2409090995788574,"{""themes"": ""technology""}",1.3221831321716309,"{""themes"": ""international_affairs_and_defense""}",1.748774766921997,"{""themes"": null}",1.2364048957824707
"Reached by phone Wednesday, an NDP spokesperson said Ashton was in Quebec City ""to discuss language priorities"" because she's the party's critic for official languages and needed to ""find out things she needs to prioritize.""",145,"{""themes"": null}",1.5199360847473145,"{""themes"": ""culture_and_nationalism""}",1.9466609954833984,"{""themes"": null}",1.517948865890503,"{""themes"": null}",1.514904260635376,"{""themes"": [""governments_and_governance""]}",2.1230337619781494,"{""themes"": null}",1.5204501152038574,"{""themes"": null}",1.5191280841827393,"{""themes"": null}",1.5124461650848389,"{""themes"": null}",1.5172009468078613,"{""themes"": null}",1.514063835144043,"{""themes"": null}",1.5123541355133057,"{""themes"": null}",1.5180296897888184
CTV News has learned Kaur’s brother and father are now in the province.,146,"{""themes"": null}",1.2403368949890137,"{""themes"": null}",1.2356810569763184,"{""themes"": null}",1.236670970916748,"{""themes"": ""immigration""}",1.4067459106445312,"{""themes"": null}",1.2374930381774902,"{""themes"": null}",1.2350637912750244,"{""themes"": null}",1.2384939193725586,"{""themes"": null}",1.2338099479675293,"{""themes"": null}",1.2350189685821533,"{""themes"": null}",1.2329399585723877,"{""themes"": null}",1.2314863204956055,"{""themes"": null}",1.23539400100708
"Meanwhile, rumours are swirling of impending budget cuts at hospitals.",147,"{""themes"": null}",1.2360332012176514,"{""themes"": null}",1.2297930717468262,"{""themes"": null}",1.2314419746398926,"{""themes"": null}",1.233393907546997,"{""themes"": null}",1.2324600219726562,"{""themes"": null}",1.2336430549621582,"{""themes"": ""health_and_social_services""}",1.5745940208435059,"{""themes"": null}",1.2273101806640625,"{""themes"": [""economy_and_labour""]}",1.661478042602539,"{""themes"": null}",1.2297861576080322,"{""themes"": null}",1.228579044342041,"{""themes"": null}",1.228834867477417
"Economic struggles, a mass importation of apples and last year’s woes has farmers feeling discouraged, the Ontario Apple Growers association says.",148,"{""themes"": ""public_lands_and_agriculture""}",2.120570182800293,"{""themes"": null}",1.5125467777252197,"{""themes"": null}",1.5126380920410156,"{""themes"": null}",1.5144600868225098,"{""themes"": null}",1.5159430503845215,"{""themes"": null}",1.5133860111236572,"{""themes"": null}",1.51344895362854,"{""themes"": null}",1.5094830989837646,"{""themes"": ""economy_and_labour""}",1.9411180019378662,"{""themes"": null}",1.513232946395874,"{""themes"": null}",1.5130641460418701,"{""themes"": null}",1.5107321739196777
