body,body_id_for_llm,public_lands_and_agriculture,public_lands_and_agriculture_inference_time,culture_and_nationalism,culture_and_nationalism_inference_time,law_and_crime,law_and_crime_inference_time,immigration,immigration_inference_time,governments_and_governance,governments_and_governance_inference_time,rights_liberties_minorities_discrimination,rights_liberties_minorities_discrimination_inference_time,health_and_social_services,health_and_social_services_inference_time,education,education_inference_time,economy_and_labour,economy_and_labour_inference_time,technology,technology_inference_time,international_affairs_and_defense,international_affairs_and_defense_inference_time,environment_and_energy,environment_and_energy_inference_time
“I have good memories of this place.,119,"{""themes"": [null]}",1.1784749031066895,"{""themes"": [""null""]}",1.1723451614379883,"{""themes"": [null]}",1.1706900596618652,"{""themes"": null}",1.0732007026672363,"{""themes"": [null]}",1.1783850193023682,"{""themes"": null}",1.0741198062896729,"{""themes"": null}",1.0790319442749023,"{""themes"": [null]}",1.1670138835906982,"{""themes"": [null]}",1.1729881763458252,"{""themes"": [null]}",1.1664092540740967,"{""themes"": [null]}",1.174882173538208,"{""themes"": [null]}",1.1697001457214355
"“Without that knowledge, we struggle to hold our local governments and our provincial and federal counterparts accountable,” he said.",120,"{""themes"": null}",1.1286101341247559,"{""themes"": null}",1.129957914352417,"{""themes"": [""law_and_crime""]}",1.4661438465118408,"{""themes"": null}",1.1259300708770752,"{""themes"": [""governments_and_governance""]}",1.517829179763794,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8605570793151855,"{""themes"": null}",1.12851881980896,"{""themes"": [""education""]}",1.2700352668762207,"{""themes"": [""economy_and_labour""]}",1.517402172088623,"{""themes"": [""null""]}",1.2253081798553467,"{""themes"": [""null""]}",1.22017502784729,"{""themes"": [""null""]}",1.2252352237701416
"“So much that you’ve worked towards and … you’ve built your life there … the kids, for example, that’s their home, right?",121,"{""themes"": null}",1.182460069656372,"{""themes"": [""culture_and_nationalism""]}",1.6192591190338135,"{""themes"": null}",1.1831281185150146,"{""themes"": null}",1.1843681335449219,"{""themes"": [null]}",1.2844247817993164,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.916316032409668,"{""themes"": null}",1.182603120803833,"{""themes"": [""education""]}",1.3286621570587158,"{""themes"": null}",1.186004877090454,"{""themes"": null}",1.1835849285125732,"{""themes"": [null]}",1.2847130298614502,"{""themes"": null}",1.182663917541504
"Once she submits an application, the department will let her know if more information is required.",122,"{""themes"": null}",1.1198198795318604,"{""themes"": [null]}",1.2106637954711914,"{""themes"": [""null""]}",1.213366985321045,"{""themes"": null}",1.112004280090332,"{""themes"": [""null""]}",1.2150840759277344,"{""themes"": null}",1.1172568798065186,"{""themes"": null}",1.1209521293640137,"{""themes"": [""null""]}",1.2156288623809814,"{""themes"": null}",1.1210150718688965,"{""themes"": [""null""]}",1.214322805404663,"{""themes"": [null]}",1.2117218971252441,"{""themes"": [null]}",1.2115650177001953
And while the New York Times opined in a headline the “Opening Ceremony Misses the Boat” — alluding to the fact it was held on the Seine — everyone was in agreement Dion was simply dazzling.,123,"{""themes"": null}",1.205876111984253,"{""themes"": [""culture_and_nationalism""]}",1.6416659355163574,"{""themes"": null}",1.2037749290466309,"{""themes"": null}",1.2034881114959717,"{""themes"": null}",1.2064540386199951,"{""themes"": null}",1.206819772720337,"{""themes"": null}",1.204345941543579,"{""themes"": null}",1.2002859115600586,"{""themes"": null}",1.2040739059448242,"{""themes"": [""null""]}",1.299471139907837,"{""themes"": [null]}",1.3009099960327148,"{""themes"": null}",1.2081689834594727
Lawyers for the affected inmates are now making court applications to have charges stayed or sentences shortened in response to what they argue are blatant violations of their clients’ Charter rights.,124,"{""themes"": null}",1.197843074798584,"{""themes"": [""culture_and_nationalism""]}",1.6351187229156494,"{""themes"": [""law_and_crime""]}",1.5342130661010742,"{""themes"": null}",1.1961491107940674,"{""themes"": [""governments_and_governance""]}",1.5859861373901367,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9265012741088867,"{""themes"": null}",1.1935241222381592,"{""themes"": [""null""]}",1.2862930297851562,"{""themes"": null}",1.1974031925201416,"{""themes"": [""null""]}",1.2919130325317383,"{""themes"": [""null""]}",1.2950222492218018,"{""themes"": null}",1.1965370178222656
"The Israeli military official said the area was not a tent complex, but an operational compound run by Hamas and that several more militants were there, guarding Deif.",125,"{""themes"": null}",1.1892788410186768,"{""themes"": [""culture_and_nationalism""]}",1.6259229183197021,"{""themes"": [""law_and_crime""]}",1.5306370258331299,"{""themes"": [""null""]}",1.2851662635803223,"{""themes"": [""governments_and_governance""]}",1.581529140472412,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9169020652770996,"{""themes"": [""null""]}",1.2893030643463135,"{""themes"": [""null""]}",1.2850308418273926,"{""themes"": [""null""]}",1.287980079650879,"{""themes"": [""technology""]}",1.3339989185333252,"{""themes"": [""international_affairs_and_defense""]}",1.7232911586761475,"{""themes"": [""null""]}",1.29072904586792
"Richardson complained to the CPSO about Cho and a SickKids dermatologist, whose allegedly flawed opinion Cho had relied on.",126,"{""themes"": null}",1.185910940170288,"{""themes"": null}",1.1847288608551025,"{""themes"": [""law_and_crime""]}",1.52376389503479,"{""themes"": null}",1.1838958263397217,"{""themes"": null}",1.1858820915222168,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9174418449401855,"{""themes"": [""health_and_social_services""]}",1.567979097366333,"{""themes"": [""null""]}",1.2820992469787598,"{""themes"": null}",1.182178020477295,"{""themes"": [""null""]}",1.2834601402282715,"{""themes"": [null]}",1.2841699123382568,"{""themes"": null}",1.1836841106414795
"In his own book last year, Mr.",127,"{""themes"": [""null""]}",1.1503028869628906,"{""themes"": [""null""]}",1.1507649421691895,"{""themes"": [""null""]}",1.1481411457061768,"{""themes"": [""null""]}",1.1522202491760254,"{""themes"": [""null""]}",6.224850177764893,"{""themes"": [""null""]}",4.031474828720093,"{""themes"": [""null""]}",1.1488161087036133,"{""themes"": [""null""]}",1.141758918762207,"{""themes"": [""null""]}",1.1548941135406494,"{""themes"": [""null""]}",1.1446568965911865,"{""themes"": [""null""]}",3.044271230697632,"{""themes"": [""null""]}",3.91566801071167
"After the Soviets invaded Afghanistan in December 1979, Carter decided to boycott the Summer Olympics in Moscow and asked the Senate to delay ratification of SALT II.",128,"{""themes"": [null]}",1.292635202407837,"{""themes"": [""null""]}",1.2897369861602783,"{""themes"": [""null""]}",1.286395788192749,"{""themes"": null}",1.1917519569396973,"{""themes"": [""governments_and_governance""]}",1.5831248760223389,"{""themes"": [""null""]}",1.2934880256652832,"{""themes"": null}",1.1871540546417236,"{""themes"": [""null""]}",1.2855041027069092,"{""themes"": null}",1.194106101989746,"{""themes"": [""null""]}",1.2840251922607422,"{""themes"": [""international_affairs_and_defense""]}",1.7259938716888428,"{""themes"": [null]}",1.2877938747406006
"He was not surprised by the ultimate decision of the body that grants these increasingly important documents:  “Since you are no longer of school age for the purposes of the application of Division I of Chapter VIII of the Charter of the French Language, no positive decision can be rendered with regard to any request you make at this time concerning your eligibility for instruction in English.”",129,"{""themes"": null}",1.3007090091705322,"{""themes"": [""culture_and_nationalism""]}",1.7314910888671875,"{""themes"": [""law_and_crime""]}",1.6363468170166016,"{""themes"": [""immigration""]}",1.4365527629852295,"{""themes"": [""governments_and_governance""]}",1.6869571208953857,"{""themes"": [""rights_liberties_minorities_discrimination""]}",2.029269218444824,"{""themes"": [""null""]}",1.3922741413116455,"{""themes"": [""education""]}",1.4376459121704102,"{""themes"": null}",1.2989821434020996,"{""themes"": [""null""]}",1.3941171169281006,"{""themes"": [""null""]}",1.389418125152588,"{""themes"": [null]}",1.3927240371704102
Mendes says the Sahm Rule also tells us where the unemployment rate is headed.,130,"{""themes"": null}",1.1271240711212158,"{""themes"": null}",1.1217119693756104,"{""themes"": [""null""]}",1.2213523387908936,"{""themes"": null}",1.1218681335449219,"{""themes"": null}",1.1289401054382324,"{""themes"": null}",1.123589038848877,"{""themes"": null}",1.1269989013671875,"{""themes"": null}",1.1283519268035889,"{""themes"": [""economy_and_labour""]}",1.5159201622009277,"{""themes"": [""null""]}",1.2167232036590576,"{""themes"": [null]}",1.2198481559753418,"{""themes"": null}",1.1241099834442139
"Senators made it clear they thought the policy was ill-conceived, and at least one poll found Canadians weren’t rewarding the Liberals with more support because of it.",131,"{""themes"": null}",1.1934599876403809,"{""themes"": [""null""]}",1.2905781269073486,"{""themes"": [""law_and_crime""]}",1.5334599018096924,"{""themes"": [""immigration""]}",1.3389720916748047,"{""themes"": [""governments_and_governance""]}",1.58424711227417,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9275720119476318,"{""themes"": [""health_and_social_services""]}",1.5811939239501953,"{""themes"": [""null""]}",1.290942907333374,"{""themes"": [""economy_and_labour""]}",1.5852751731872559,"{""themes"": [""null""]}",1.2887828350067139,"{""themes"": [""international_affairs_and_defense""]}",1.7270910739898682,"{""themes"": [""environment_and_energy""]}",1.4861607551574707
"He also announced the Working Canadians Rebate — a plan to send $250 cheques this spring to every individual who worked in 2023 and made up to $150,000.",132,"{""themes"": null}",1.2028110027313232,"{""themes"": [""null""]}",1.2992377281188965,"{""themes"": [""null""]}",1.2982299327850342,"{""themes"": null}",1.2015819549560547,"{""themes"": [""governments_and_governance""]}",1.5904488563537598,"{""themes"": null}",1.2014200687408447,"{""themes"": [""null""]}",1.2975399494171143,"{""themes"": null}",1.200045108795166,"{""themes"": [""economy_and_labour""]}",1.593738079071045,"{""themes"": [""null""]}",1.298572063446045,"{""themes"": [""null""]}",1.2990379333496094,"{""themes"": null}",1.1986520290374756
"Dean Crawford, a lawyer for Ms.",133,"{""themes"": null}",1.055755615234375,"{""themes"": [""null""]}",6.464285850524902,"{""themes"": [""law_and_crime""]}",1.385037899017334,"{""themes"": [""null""]}",6.738991737365723,"{""themes"": [""governments_and_governance""]}",1.4416768550872803,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.7848131656646729,"{""themes"": [""null""]}",1.147139072418213,"{""themes"": [""null""]}",3.864373207092285,"{""themes"": [""null""]}",4.216986894607544,"{""themes"": [""null""]}",1.1487758159637451,"{""themes"": [""null""]}",3.335364818572998,"{""themes"": [""environment_and_energy""]}",5.675112962722778
"“If John Rustad doesn’t act, he is once again confirming that there is no consequence in his party for spreading hate.”",134,"{""themes"": null}",1.1367669105529785,"{""themes"": null}",1.1430950164794922,"{""themes"": [""law_and_crime""]}",1.4769489765167236,"{""themes"": null}",1.1339530944824219,"{""themes"": [""governments_and_governance""]}",1.5286540985107422,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.8718469142913818,"{""themes"": null}",1.1377699375152588,"{""themes"": null}",1.138808250427246,"{""themes"": null}",1.1386041641235352,"{""themes"": [""null""]}",1.2350988388061523,"{""themes"": [null]}",1.237940788269043,"{""themes"": null}",1.1385142803192139
But it’s certainly a lot friendlier for buyers than it has been.”,135,"{""themes"": null}",1.1228630542755127,"{""themes"": [null]}",1.2103290557861328,"{""themes"": null}",1.115835189819336,"{""themes"": null}",1.1153678894042969,"{""themes"": [null]}",1.2175359725952148,"{""themes"": null}",1.1198389530181885,"{""themes"": null}",1.1166739463806152,"{""themes"": [null]}",1.2115819454193115,"{""themes"": [""economy_and_labour""]}",1.5043890476226807,"{""themes"": [""null""]}",1.2026832103729248,"{""themes"": null}",1.1146152019500732,"{""themes"": null}",1.1121799945831299
"A woman holds her smartphone near an illuminated decoration on New Year's Eve in Seoul, South Korea, Tuesday, Dec.",136,"{""themes"": [null]}",1.2308318614959717,"{""themes"": [""culture_and_nationalism""]}",4.890235185623169,"{""themes"": [""null""]}",2.541185140609741,"{""themes"": [""null""]}",1.2309060096740723,"{""themes"": [""null""]}",4.694235801696777,"{""themes"": [""null""]}",1.2315547466278076,"{""themes"": [""null""]}",2.9791057109832764,"{""themes"": [null]}",1.225064992904663,"{""themes"": [""null""]}",3.5661780834198,"{""themes"": [""technology""]}",1.2750499248504639,"{""themes"": [""null""]}",2.4887139797210693,"{""themes"": [""null""]}",2.831063985824585
“We need to protect our volunteers.”,137,"{""themes"": null}",1.0716309547424316,"{""themes"": null}",1.0654950141906738,"{""themes"": [""law_and_crime""]}",1.399500846862793,"{""themes"": null}",1.0589308738708496,"{""themes"": [""null""]}",1.1630988121032715,"{""themes"": null}",1.0704331398010254,"{""themes"": [""health_and_social_services""]}",1.4477801322937012,"{""themes"": null}",1.0625660419464111,"{""themes"": null}",1.064680814743042,"{""themes"": [""null""]}",1.1672251224517822,"{""themes"": [""international_affairs_and_defense""]}",1.5901429653167725,"{""themes"": null}",1.0640461444854736
"Elections Nova Scotia said the polling station didn’t open at 8 a.m., so it stayed open until 9 p.m.",138,"{""themes"": null}",1.185931921005249,"{""themes"": [null]}",1.28167724609375,"{""themes"": [""law_and_crime""]}",1.5212976932525635,"{""themes"": null}",1.1867258548736572,"{""themes"": [""governments_and_governance""]}",1.578502893447876,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9184460639953613,"{""themes"": [null]}",1.2802200317382812,"{""themes"": [""null""]}",1.280761957168579,"{""themes"": null}",1.1856410503387451,"{""themes"": [""null""]}",1.281332015991211,"{""themes"": [null]}",1.2849540710449219,"{""themes"": null}",1.1863090991973877
"It’s more serious, and I think that the people participating understand that ‘sacrifices’ have been made to ensure the ability to vote on this issue,” Waters said in an interview.",139,"{""themes"": null}",1.196835994720459,"{""themes"": [""null""]}",1.2898187637329102,"{""themes"": [""law_and_crime""]}",1.5312368869781494,"{""themes"": null}",1.193619966506958,"{""themes"": [""governments_and_governance""]}",1.584211826324463,"{""themes"": [""rights_liberties_minorities_discrimination""]}",1.9304840564727783,"{""themes"": null}",1.1962180137634277,"{""themes"": [""null""]}",1.2884740829467773,"{""themes"": null}",1.1946289539337158,"{""themes"": [""null""]}",1.2914891242980957,"{""themes"": [""null""]}",1.288938045501709,"{""themes"": null}",1.1964731216430664
